id,location_code,province,amphoe,subdistrict,zip_code,node
5483,650706,พิษณุโลก,อำเภอวัดโบสถ์,คันโช้ง,65160,
5484,650801,พิษณุโลก,อำเภอวังทอง,วังทอง,65130,
5485,650802,พิษณุโลก,อำเภอวังทอง,พันชาลี,65130,
5486,650803,พิษณุโลก,อำเภอวังทอง,แม่ระกา,65130,
5487,650804,พิษณุโลก,อำเภอวังทอง,บ้านกลาง,65220,
5488,650805,พิษณุโลก,อำเภอวังทอง,วังพิกุล,65130,
5489,650806,พิษณุโลก,อำเภอวังทอง,แก่งโสภา,65220,
5490,650807,พิษณุโลก,อำเภอวังทอง,ท่าหมื่นราม,65130,
5491,650808,พิษณุโลก,อำเภอวังทอง,วังนกแอ่น,65130,
5492,650809,พิษณุโลก,อำเภอวังทอง,หนองพระ,65130,
5493,650810,พิษณุโลก,อำเภอวังทอง,ชัยนาม,65130,
5494,650811,พิษณุโลก,อำเภอวังทอง,ดินทอง,65130,
5495,650901,พิษณุโลก,อำเภอเนินมะปราง,ชมพู,65190,
5496,650902,พิษณุโลก,อำเภอเนินมะปราง,บ้านมุง,65190,
5497,650903,พิษณุโลก,อำเภอเนินมะปราง,ไทรย้อย,65190,
5498,650904,พิษณุโลก,อำเภอเนินมะปราง,วังโพรง,65190,
5499,650905,พิษณุโลก,อำเภอเนินมะปราง,บ้านน้อยซุ้มขี้เหล็ก,65190,
5500,650906,พิษณุโลก,อำเภอเนินมะปราง,เนินมะปราง,65190,
5501,650907,พิษณุโลก,อำเภอเนินมะปราง,วังยาง,65190,
5502,660101,พิจิตร,อำเภอเมืองพิจิตร,ในเมือง,66000,
5503,660102,พิจิตร,อำเภอเมืองพิจิตร,ไผ่ขวาง,66000,
5504,660103,พิจิตร,อำเภอเมืองพิจิตร,ย่านยาว,66000,
5505,660104,พิจิตร,อำเภอเมืองพิจิตร,ท่าฬ่อ,66000,
5506,660105,พิจิตร,อำเภอเมืองพิจิตร,ปากทาง,66000,
5507,660106,พิจิตร,อำเภอเมืองพิจิตร,คลองคะเชนทร์,66000,
5508,660107,พิจิตร,อำเภอเมืองพิจิตร,โรงช้าง,66000,
5509,660108,พิจิตร,อำเภอเมืองพิจิตร,เมืองเก่า,66000,
5510,660109,พิจิตร,อำเภอเมืองพิจิตร,ท่าหลวง,66000,
5511,660110,พิจิตร,อำเภอเมืองพิจิตร,บ้านบุ่ง,66000,
5512,660111,พิจิตร,อำเภอเมืองพิจิตร,ฆะมัง,66000,"ยกเว้น ต.ฆะมัง เฉพาะหมู่ที่ 3-4, 7-9 ใช้รหัสไปรษณีย์ 67170"
5513,660112,พิจิตร,อำเภอเมืองพิจิตร,ดงป่าคำ,66170,
5514,660113,พิจิตร,อำเภอเมืองพิจิตร,หัวดง,66170,
5515,660115,พิจิตร,อำเภอเมืองพิจิตร,ป่ามะคาบ,66000,
5516,660119,พิจิตร,อำเภอเมืองพิจิตร,สายคำโห้,66000,
5517,660120,พิจิตร,อำเภอเมืองพิจิตร,ดงกลาง,66170,
5518,660201,พิจิตร,อำเภอวังทรายพูน,วังทรายพูน,66180,
5519,660202,พิจิตร,อำเภอวังทรายพูน,หนองปลาไหล,66180,
5520,660203,พิจิตร,อำเภอวังทรายพูน,หนองพระ,66180,
5521,660204,พิจิตร,อำเภอวังทรายพูน,หนองปล้อง,66180,
5522,660301,พิจิตร,อำเภอโพธิ์ประทับช้าง,โพธิ์ประทับช้าง,66190,
5523,660302,พิจิตร,อำเภอโพธิ์ประทับช้าง,ไผ่ท่าโพ,66190,
5524,660303,พิจิตร,อำเภอโพธิ์ประทับช้าง,วังจิก,66190,
5525,660304,พิจิตร,อำเภอโพธิ์ประทับช้าง,ไผ่รอบ,66190,
5526,660305,พิจิตร,อำเภอโพธิ์ประทับช้าง,ดงเสือเหลือง,66190,
5527,660306,พิจิตร,อำเภอโพธิ์ประทับช้าง,เนินสว่าง,66190,
5528,660307,พิจิตร,อำเภอโพธิ์ประทับช้าง,ทุ่งใหญ่,66190,
5529,660401,พิจิตร,อำเภอตะพานหิน,ตะพานหิน,66110,
5530,660402,พิจิตร,อำเภอตะพานหิน,งิ้วราย,66110,
5531,660403,พิจิตร,อำเภอตะพานหิน,ห้วยเกตุ,66110,
5532,660404,พิจิตร,อำเภอตะพานหิน,ไทรโรงโขน,66110,
5533,660405,พิจิตร,อำเภอตะพานหิน,หนองพยอม,66110,
5534,660406,พิจิตร,อำเภอตะพานหิน,ทุ่งโพธิ์,66150,
5535,660407,พิจิตร,อำเภอตะพานหิน,ดงตะขบ,66110,
5536,660408,พิจิตร,อำเภอตะพานหิน,คลองคูณ,66110,
5537,660409,พิจิตร,อำเภอตะพานหิน,วังสำโรง,66110,
5538,660410,พิจิตร,อำเภอตะพานหิน,วังหว้า,66110,
5539,660411,พิจิตร,อำเภอตะพานหิน,วังหลุม,66150,
5540,660412,พิจิตร,อำเภอตะพานหิน,ทับหมัน,66110,
5541,660413,พิจิตร,อำเภอตะพานหิน,ไผ่หลวง,66110,
5542,660501,พิจิตร,อำเภอบางมูลนาก,บางมูลนาก,66120,
5543,660502,พิจิตร,อำเภอบางมูลนาก,บางไผ่,66120,
5544,660503,พิจิตร,อำเภอบางมูลนาก,หอไกร,66120,
5545,660504,พิจิตร,อำเภอบางมูลนาก,เนินมะกอก,66120,
5546,660505,พิจิตร,อำเภอบางมูลนาก,วังสำโรง,66120,
5547,660506,พิจิตร,อำเภอบางมูลนาก,ภูมิ,66120,
5548,660507,พิจิตร,อำเภอบางมูลนาก,วังกรด,66120,
5549,660508,พิจิตร,อำเภอบางมูลนาก,ห้วยเขน,66120,
5550,660509,พิจิตร,อำเภอบางมูลนาก,วังตะกู,66210,
5551,660514,พิจิตร,อำเภอบางมูลนาก,ลำประดา,66120,
5552,660601,พิจิตร,อำเภอโพทะเล,โพทะเล,66130,
5553,660602,พิจิตร,อำเภอโพทะเล,ท้ายน้ำ,66130,
5554,660603,พิจิตร,อำเภอโพทะเล,ทะนง,66130,
5555,660604,พิจิตร,อำเภอโพทะเล,ท่าบัว,66130,
5556,660605,พิจิตร,อำเภอโพทะเล,ทุ่งน้อย,66130,
5557,660606,พิจิตร,อำเภอโพทะเล,ท่าขมิ้น,66130,
5558,660607,พิจิตร,อำเภอโพทะเล,ท่าเสา,66130,
5559,660608,พิจิตร,อำเภอโพทะเล,บางคลาน,66130,
5560,660611,พิจิตร,อำเภอโพทะเล,ท่านั่ง,66130,
5561,660612,พิจิตร,อำเภอโพทะเล,บ้านน้อย,66130,
5562,660613,พิจิตร,อำเภอโพทะเล,วัดขวาง,66130,
5563,660701,พิจิตร,อำเภอสามง่าม,สามง่าม,66140,
5564,660702,พิจิตร,อำเภอสามง่าม,กำแพงดิน,66220,
5565,660703,พิจิตร,อำเภอสามง่าม,รังนก,66140,
5566,660706,พิจิตร,อำเภอสามง่าม,เนินปอ,66140,
5567,660707,พิจิตร,อำเภอสามง่าม,หนองโสน,66140,
5568,660801,พิจิตร,อำเภอทับคล้อ,ทับคล้อ,66150,
5569,660802,พิจิตร,อำเภอทับคล้อ,เขาทราย,66230,
5570,660803,พิจิตร,อำเภอทับคล้อ,เขาเจ็ดลูก,66230,
5571,660804,พิจิตร,อำเภอทับคล้อ,ท้ายทุ่ง,66150,
5572,660901,พิจิตร,อำเภอสากเหล็ก,สากเหล็ก,66160,
5573,660902,พิจิตร,อำเภอสากเหล็ก,ท่าเยี่ยม,66160,
5574,660903,พิจิตร,อำเภอสากเหล็ก,คลองทราย,66160,
5575,660904,พิจิตร,อำเภอสากเหล็ก,หนองหญ้าไทร,66160,
5576,660905,พิจิตร,อำเภอสากเหล็ก,วังทับไทร,66160,
5577,661001,พิจิตร,อำเภอบึงนาราง,ห้วยแก้ว,66130,
5578,661002,พิจิตร,อำเภอบึงนาราง,โพธิ์ไทรงาม,66130,
5579,661003,พิจิตร,อำเภอบึงนาราง,แหลมรัง,66130,
5580,661004,พิจิตร,อำเภอบึงนาราง,บางลาย,66130,
5581,661005,พิจิตร,อำเภอบึงนาราง,บึงนาราง,66130,
5582,661101,พิจิตร,อำเภอดงเจริญ,วังงิ้วใต้,66210,
5583,661102,พิจิตร,อำเภอดงเจริญ,วังงิ้ว,66210,
5584,661103,พิจิตร,อำเภอดงเจริญ,ห้วยร่วม,66210,
5585,661104,พิจิตร,อำเภอดงเจริญ,ห้วยพุก,66210,
5586,661105,พิจิตร,อำเภอดงเจริญ,สำนักขุนเณร,66210,
5587,661201,พิจิตร,อำเภอวชิรบารมี,บ้านนา,66140,
5588,661202,พิจิตร,อำเภอวชิรบารมี,บึงบัว,66140,
5589,661203,พิจิตร,อำเภอวชิรบารมี,วังโมกข์,66140,
5590,661204,พิจิตร,อำเภอวชิรบารมี,หนองหลุม,66220,
5591,670101,เพชรบูรณ์,อำเภอเมืองเพชรบูรณ์,ในเมือง,67000,
5592,670102,เพชรบูรณ์,อำเภอเมืองเพชรบูรณ์,ตะเบาะ,67000,
5593,670103,เพชรบูรณ์,อำเภอเมืองเพชรบูรณ์,บ้านโตก,67000,
5594,670104,เพชรบูรณ์,อำเภอเมืองเพชรบูรณ์,สะเดียง,67000,
5595,670105,เพชรบูรณ์,อำเภอเมืองเพชรบูรณ์,ป่าเลา,67000,
5596,670106,เพชรบูรณ์,อำเภอเมืองเพชรบูรณ์,นางั่ว,67000,
5597,670107,เพชรบูรณ์,อำเภอเมืองเพชรบูรณ์,ท่าพล,67250,
5598,670108,เพชรบูรณ์,อำเภอเมืองเพชรบูรณ์,ดงมูลเหล็ก,67000,
5599,670109,เพชรบูรณ์,อำเภอเมืองเพชรบูรณ์,บ้านโคก,67000,
5600,670110,เพชรบูรณ์,อำเภอเมืองเพชรบูรณ์,ชอนไพร,67000,
5601,670111,เพชรบูรณ์,อำเภอเมืองเพชรบูรณ์,นาป่า,67000,
5602,670112,เพชรบูรณ์,อำเภอเมืองเพชรบูรณ์,นายม,67210,
5603,670113,เพชรบูรณ์,อำเภอเมืองเพชรบูรณ์,วังชมภู,67210,
5604,670114,เพชรบูรณ์,อำเภอเมืองเพชรบูรณ์,น้ำร้อน,67000,
5605,670115,เพชรบูรณ์,อำเภอเมืองเพชรบูรณ์,ห้วยสะแก,67210,
5606,670116,เพชรบูรณ์,อำเภอเมืองเพชรบูรณ์,ห้วยใหญ่,67000,
5607,670117,เพชรบูรณ์,อำเภอเมืองเพชรบูรณ์,ระวิง,67210,
5608,670201,เพชรบูรณ์,อำเภอชนแดน,ชนแดน,67150,
5609,670202,เพชรบูรณ์,อำเภอชนแดน,ดงขุย,67190,
5610,670203,เพชรบูรณ์,อำเภอชนแดน,ท่าข้าม,67150,
5611,670204,เพชรบูรณ์,อำเภอชนแดน,พุทธบาท,67150,
5612,670205,เพชรบูรณ์,อำเภอชนแดน,ลาดแค,67150,
5613,670206,เพชรบูรณ์,อำเภอชนแดน,บ้านกล้วย,67190,
5614,670208,เพชรบูรณ์,อำเภอชนแดน,ซับพุทรา,67150,
5615,670209,เพชรบูรณ์,อำเภอชนแดน,ตะกุดไร,67190,
5616,670210,เพชรบูรณ์,อำเภอชนแดน,ศาลาลาย,67150,
5617,670301,เพชรบูรณ์,อำเภอหล่มสัก,หล่มสัก,67110,
5618,670302,เพชรบูรณ์,อำเภอหล่มสัก,วัดป่า,67110,
5619,670303,เพชรบูรณ์,อำเภอหล่มสัก,ตาลเดี่ยว,67110,
5620,670304,เพชรบูรณ์,อำเภอหล่มสัก,ฝายนาแซง,67110,
5621,670305,เพชรบูรณ์,อำเภอหล่มสัก,หนองสว่าง,67110,
5622,670306,เพชรบูรณ์,อำเภอหล่มสัก,น้ำเฮี้ย,67110,
5623,670307,เพชรบูรณ์,อำเภอหล่มสัก,สักหลง,67110,
5624,670308,เพชรบูรณ์,อำเภอหล่มสัก,ท่าอิบุญ,67110,
5625,670309,เพชรบูรณ์,อำเภอหล่มสัก,บ้านโสก,67110,
5626,670310,เพชรบูรณ์,อำเภอหล่มสัก,บ้านติ้ว,67110,
5627,670311,เพชรบูรณ์,อำเภอหล่มสัก,ห้วยไร่,67110,
5628,670312,เพชรบูรณ์,อำเภอหล่มสัก,น้ำก้อ,67110,
5629,670313,เพชรบูรณ์,อำเภอหล่มสัก,ปากช่อง,67110,
5630,670314,เพชรบูรณ์,อำเภอหล่มสัก,น้ำชุน,67110,
5631,670315,เพชรบูรณ์,อำเภอหล่มสัก,หนองไขว่,67110,
5632,670316,เพชรบูรณ์,อำเภอหล่มสัก,ลานบ่า,67110,
5633,670317,เพชรบูรณ์,อำเภอหล่มสัก,บุ่งคล้า,67110,
5634,670318,เพชรบูรณ์,อำเภอหล่มสัก,บุ่งน้ำเต้า,67110,
5635,670319,เพชรบูรณ์,อำเภอหล่มสัก,บ้านกลาง,67110,
5636,670320,เพชรบูรณ์,อำเภอหล่มสัก,ช้างตะลูด,67110,
5637,670321,เพชรบูรณ์,อำเภอหล่มสัก,บ้านไร่,67110,
5638,670322,เพชรบูรณ์,อำเภอหล่มสัก,ปากดุก,67110,
5639,670323,เพชรบูรณ์,อำเภอหล่มสัก,บ้านหวาย,67110,
5640,670401,เพชรบูรณ์,อำเภอหล่มเก่า,หล่มเก่า,67120,
5641,670402,เพชรบูรณ์,อำเภอหล่มเก่า,นาซำ,67120,
5642,670403,เพชรบูรณ์,อำเภอหล่มเก่า,หินฮาว,67120,
5643,670404,เพชรบูรณ์,อำเภอหล่มเก่า,บ้านเนิน,67120,
5644,670405,เพชรบูรณ์,อำเภอหล่มเก่า,ศิลา,67120,
5645,670406,เพชรบูรณ์,อำเภอหล่มเก่า,นาแซง,67120,
5646,670407,เพชรบูรณ์,อำเภอหล่มเก่า,วังบาล,67120,
5647,670408,เพชรบูรณ์,อำเภอหล่มเก่า,นาเกาะ,67120,
5648,670409,เพชรบูรณ์,อำเภอหล่มเก่า,ตาดกลอย,67120,
5649,670501,เพชรบูรณ์,อำเภอวิเชียรบุรี,ท่าโรง,67130,
5650,670502,เพชรบูรณ์,อำเภอวิเชียรบุรี,สระประดู่,67130,
5651,670503,เพชรบูรณ์,อำเภอวิเชียรบุรี,สามแยก,67130,
5652,670504,เพชรบูรณ์,อำเภอวิเชียรบุรี,โคกปรง,67130,
5653,670505,เพชรบูรณ์,อำเภอวิเชียรบุรี,น้ำร้อน,67130,
5654,670506,เพชรบูรณ์,อำเภอวิเชียรบุรี,บ่อรัง,67130,
5655,670507,เพชรบูรณ์,อำเภอวิเชียรบุรี,พุเตย,67180,
5656,670508,เพชรบูรณ์,อำเภอวิเชียรบุรี,พุขาม,67180,
5657,670509,เพชรบูรณ์,อำเภอวิเชียรบุรี,ภูน้ำหยด,67180,
5658,670510,เพชรบูรณ์,อำเภอวิเชียรบุรี,ซับสมบูรณ์,67180,
5659,670511,เพชรบูรณ์,อำเภอวิเชียรบุรี,บึงกระจับ,67130,
5660,670512,เพชรบูรณ์,อำเภอวิเชียรบุรี,วังใหญ่,67180,
5661,670513,เพชรบูรณ์,อำเภอวิเชียรบุรี,ยางสาว,67130,
5662,670514,เพชรบูรณ์,อำเภอวิเชียรบุรี,ซับน้อย,67180,
5663,670601,เพชรบูรณ์,อำเภอศรีเทพ,ศรีเทพ,67170,
5664,670602,เพชรบูรณ์,อำเภอศรีเทพ,สระกรวด,67170,
5665,670603,เพชรบูรณ์,อำเภอศรีเทพ,คลองกระจัง,67170,
5666,670604,เพชรบูรณ์,อำเภอศรีเทพ,นาสนุ่น,67170,
5667,670605,เพชรบูรณ์,อำเภอศรีเทพ,โคกสะอาด,67170,
5668,670606,เพชรบูรณ์,อำเภอศรีเทพ,หนองย่างทอย,67170,
5669,670607,เพชรบูรณ์,อำเภอศรีเทพ,ประดู่งาม,67170,
5670,670701,เพชรบูรณ์,อำเภอหนองไผ่,กองทูล,67140,
5671,670702,เพชรบูรณ์,อำเภอหนองไผ่,นาเฉลียง,67220,
5672,670703,เพชรบูรณ์,อำเภอหนองไผ่,บ้านโภชน์,67140,
5673,670704,เพชรบูรณ์,อำเภอหนองไผ่,ท่าแดง,67140,
5674,670705,เพชรบูรณ์,อำเภอหนองไผ่,เพชรละคร,67140,
5675,670706,เพชรบูรณ์,อำเภอหนองไผ่,บ่อไทย,67140,
5676,670707,เพชรบูรณ์,อำเภอหนองไผ่,ห้วยโป่ง,67220,
5677,670708,เพชรบูรณ์,อำเภอหนองไผ่,วังท่าดี,67140,
5678,670709,เพชรบูรณ์,อำเภอหนองไผ่,บัววัฒนา,67140,
5679,670710,เพชรบูรณ์,อำเภอหนองไผ่,หนองไผ่,67140,
5680,670711,เพชรบูรณ์,อำเภอหนองไผ่,วังโบสถ์,67140,
5681,670712,เพชรบูรณ์,อำเภอหนองไผ่,ยางงาม,67220,
5682,670713,เพชรบูรณ์,อำเภอหนองไผ่,ท่าด้วง,67140,
5683,670801,เพชรบูรณ์,อำเภอบึงสามพัน,ซับสมอทอด,67160,
5684,670802,เพชรบูรณ์,อำเภอบึงสามพัน,ซับไม้แดง,67160,
5685,670803,เพชรบูรณ์,อำเภอบึงสามพัน,หนองแจง,67160,
5686,670804,เพชรบูรณ์,อำเภอบึงสามพัน,กันจุ,67160,
5687,670805,เพชรบูรณ์,อำเภอบึงสามพัน,วังพิกุล,67230,
5688,670806,เพชรบูรณ์,อำเภอบึงสามพัน,พญาวัง,67160,
5689,670807,เพชรบูรณ์,อำเภอบึงสามพัน,ศรีมงคล,67160,
5690,670808,เพชรบูรณ์,อำเภอบึงสามพัน,สระแก้ว,67160,
5691,670809,เพชรบูรณ์,อำเภอบึงสามพัน,บึงสามพัน,67160,
5692,670901,เพชรบูรณ์,อำเภอน้ำหนาว,น้ำหนาว,67260,
5693,670902,เพชรบูรณ์,อำเภอน้ำหนาว,หลักด่าน,67260,
5694,670903,เพชรบูรณ์,อำเภอน้ำหนาว,วังกวาง,67260,
5695,670904,เพชรบูรณ์,อำเภอน้ำหนาว,โคกมน,67260,
5696,671001,เพชรบูรณ์,อำเภอวังโป่ง,วังโป่ง,67240,
5697,671002,เพชรบูรณ์,อำเภอวังโป่ง,ท้ายดง,67240,
5698,671003,เพชรบูรณ์,อำเภอวังโป่ง,ซับเปิบ,67240,
5699,671004,เพชรบูรณ์,อำเภอวังโป่ง,วังหิน,67240,
5700,671005,เพชรบูรณ์,อำเภอวังโป่ง,วังศาล,67240,
5701,671101,เพชรบูรณ์,อำเภอเขาค้อ,ทุ่งสมอ,67270,
5702,671102,เพชรบูรณ์,อำเภอเขาค้อ,แคมป์สน,67280,
5703,671103,เพชรบูรณ์,อำเภอเขาค้อ,เขาค้อ,67270,
5704,671104,เพชรบูรณ์,อำเภอเขาค้อ,ริมสีม่วง,67270,
5705,671105,เพชรบูรณ์,อำเภอเขาค้อ,สะเดาะพง,67270,
5706,671106,เพชรบูรณ์,อำเภอเขาค้อ,หนองแม่นา,67270,
5707,671107,เพชรบูรณ์,อำเภอเขาค้อ,เข็กน้อย,67280,
5708,700101,ราชบุรี,อำเภอเมืองราชบุรี,หน้าเมือง,70000,
5709,700102,ราชบุรี,อำเภอเมืองราชบุรี,เจดีย์หัก,70000,
5710,700103,ราชบุรี,อำเภอเมืองราชบุรี,ดอนตะโก,70000,
5711,700104,ราชบุรี,อำเภอเมืองราชบุรี,หนองกลางนา,70000,
5712,700105,ราชบุรี,อำเภอเมืองราชบุรี,ห้วยไผ่,70000,
5713,700106,ราชบุรี,อำเภอเมืองราชบุรี,คุ้งน้ำวน,70000,
5714,700107,ราชบุรี,อำเภอเมืองราชบุรี,คุ้งกระถิน,70000,
5715,700108,ราชบุรี,อำเภอเมืองราชบุรี,อ่างทอง,70000,
5716,700109,ราชบุรี,อำเภอเมืองราชบุรี,โคกหม้อ,70000,
5717,700110,ราชบุรี,อำเภอเมืองราชบุรี,สามเรือน,70000,
5718,700111,ราชบุรี,อำเภอเมืองราชบุรี,พิกุลทอง,70000,
5719,700112,ราชบุรี,อำเภอเมืองราชบุรี,น้ำพุ,70000,
5720,700113,ราชบุรี,อำเภอเมืองราชบุรี,ดอนแร่,70000,
5721,700114,ราชบุรี,อำเภอเมืองราชบุรี,หินกอง,70000,
5722,700115,ราชบุรี,อำเภอเมืองราชบุรี,เขาแร้ง,70000,
5723,700116,ราชบุรี,อำเภอเมืองราชบุรี,เกาะพลับพลา,70000,
5724,700117,ราชบุรี,อำเภอเมืองราชบุรี,หลุมดิน,70000,
5725,700118,ราชบุรี,อำเภอเมืองราชบุรี,บางป่า,70000,
5726,700119,ราชบุรี,อำเภอเมืองราชบุรี,พงสวาย,70000,
5727,700120,ราชบุรี,อำเภอเมืองราชบุรี,คูบัว,70000,
5728,700121,ราชบุรี,อำเภอเมืองราชบุรี,ท่าราบ,70000,
5729,700122,ราชบุรี,อำเภอเมืองราชบุรี,บ้านไร่,70000,
5730,700201,ราชบุรี,อำเภอจอมบึง,จอมบึง,70150,
5731,700202,ราชบุรี,อำเภอจอมบึง,ปากช่อง,70150,
5732,700203,ราชบุรี,อำเภอจอมบึง,เบิกไพร,70150,
5733,700204,ราชบุรี,อำเภอจอมบึง,ด่านทับตะโก,70150,
5734,700205,ราชบุรี,อำเภอจอมบึง,แก้มอ้น,70150,
5735,700206,ราชบุรี,อำเภอจอมบึง,รางบัว,70150,
5736,700301,ราชบุรี,อำเภอสวนผึ้ง,สวนผึ้ง,70180,
5737,700302,ราชบุรี,อำเภอสวนผึ้ง,ป่าหวาย,70180,
5738,700304,ราชบุรี,อำเภอสวนผึ้ง,ท่าเคย,70180,
5739,700307,ราชบุรี,อำเภอสวนผึ้ง,ตะนาวศรี,70180,
5740,700401,ราชบุรี,อำเภอดำเนินสะดวก,ดำเนินสะดวก,70130,
5741,700402,ราชบุรี,อำเภอดำเนินสะดวก,ประสาทสิทธิ์,70210,
5742,700403,ราชบุรี,อำเภอดำเนินสะดวก,ศรีสุราษฎร์,70130,
5743,700404,ราชบุรี,อำเภอดำเนินสะดวก,ตาหลวง,70130,
5744,700405,ราชบุรี,อำเภอดำเนินสะดวก,ดอนกรวย,70130,
5745,700406,ราชบุรี,อำเภอดำเนินสะดวก,ดอนคลัง,70130,
5746,700407,ราชบุรี,อำเภอดำเนินสะดวก,บัวงาม,70210,
5747,700408,ราชบุรี,อำเภอดำเนินสะดวก,บ้านไร่,70130,
5748,700409,ราชบุรี,อำเภอดำเนินสะดวก,แพงพวย,70130,
5749,700410,ราชบุรี,อำเภอดำเนินสะดวก,สี่หมื่น,70130,
5750,700411,ราชบุรี,อำเภอดำเนินสะดวก,ท่านัด,70130,
5751,700412,ราชบุรี,อำเภอดำเนินสะดวก,ขุนพิทักษ์,70130,
5752,700413,ราชบุรี,อำเภอดำเนินสะดวก,ดอนไผ่,70130,
5753,700501,ราชบุรี,อำเภอบ้านโป่ง,บ้านโป่ง,70110,
5754,700502,ราชบุรี,อำเภอบ้านโป่ง,ท่าผา,70110,
5755,700503,ราชบุรี,อำเภอบ้านโป่ง,กรับใหญ่,70190,
5756,700504,ราชบุรี,อำเภอบ้านโป่ง,ปากแรต,70110,
5757,700505,ราชบุรี,อำเภอบ้านโป่ง,หนองกบ,70110,
5758,700506,ราชบุรี,อำเภอบ้านโป่ง,หนองอ้อ,70110,
5759,700507,ราชบุรี,อำเภอบ้านโป่ง,ดอนกระเบื้อง,70110,
5760,700508,ราชบุรี,อำเภอบ้านโป่ง,สวนกล้วย,70110,
5761,700509,ราชบุรี,อำเภอบ้านโป่ง,นครชุมน์,70110,
5762,700510,ราชบุรี,อำเภอบ้านโป่ง,บ้านม่วง,70110,
5763,700511,ราชบุรี,อำเภอบ้านโป่ง,คุ้งพยอม,70110,
5764,700512,ราชบุรี,อำเภอบ้านโป่ง,หนองปลาหมอ,70110,
5765,700513,ราชบุรี,อำเภอบ้านโป่ง,เขาขลุง,70110,
5766,700514,ราชบุรี,อำเภอบ้านโป่ง,เบิกไพร,70110,
5767,700515,ราชบุรี,อำเภอบ้านโป่ง,ลาดบัวขาว,70110,
5768,700601,ราชบุรี,อำเภอบางแพ,บางแพ,70160,
5769,700602,ราชบุรี,อำเภอบางแพ,วังเย็น,70160,
5770,700603,ราชบุรี,อำเภอบางแพ,หัวโพ,70160,
5771,700604,ราชบุรี,อำเภอบางแพ,วัดแก้ว,70160,
5772,700605,ราชบุรี,อำเภอบางแพ,ดอนใหญ่,70160,
5773,700606,ราชบุรี,อำเภอบางแพ,ดอนคา,70160,
5774,700607,ราชบุรี,อำเภอบางแพ,โพหัก,70160,
5775,700701,ราชบุรี,อำเภอโพธาราม,โพธาราม,70120,
5776,700702,ราชบุรี,อำเภอโพธาราม,ดอนกระเบื้อง,70120,
5777,700703,ราชบุรี,อำเภอโพธาราม,หนองโพ,70120,
5778,700704,ราชบุรี,อำเภอโพธาราม,บ้านเลือก,70120,
5779,700705,ราชบุรี,อำเภอโพธาราม,คลองตาคต,70120,
5780,700706,ราชบุรี,อำเภอโพธาราม,บ้านฆ้อง,70120,
5781,700707,ราชบุรี,อำเภอโพธาราม,บ้านสิงห์,70120,
5782,700708,ราชบุรี,อำเภอโพธาราม,ดอนทราย,70120,
5783,700709,ราชบุรี,อำเภอโพธาราม,เจ็ดเสมียน,70120,
5784,700710,ราชบุรี,อำเภอโพธาราม,คลองข่อย,70120,
5785,700711,ราชบุรี,อำเภอโพธาราม,ชำแระ,70120,
5786,700712,ราชบุรี,อำเภอโพธาราม,สร้อยฟ้า,70120,
5787,700713,ราชบุรี,อำเภอโพธาราม,ท่าชุมพล,70120,
5788,700714,ราชบุรี,อำเภอโพธาราม,บางโตนด,70120,
5789,700715,ราชบุรี,อำเภอโพธาราม,เตาปูน,70120,
5790,700716,ราชบุรี,อำเภอโพธาราม,นางแก้ว,70120,
5791,700717,ราชบุรี,อำเภอโพธาราม,ธรรมเสน,70120,
5792,700718,ราชบุรี,อำเภอโพธาราม,เขาชะงุ้ม,70120,
5793,700719,ราชบุรี,อำเภอโพธาราม,หนองกวาง,70120,
5794,700801,ราชบุรี,อำเภอปากท่อ,ทุ่งหลวง,70140,
5795,700802,ราชบุรี,อำเภอปากท่อ,วังมะนาว,70140,
5796,700803,ราชบุรี,อำเภอปากท่อ,ดอนทราย,70140,
5797,700804,ราชบุรี,อำเภอปากท่อ,หนองกระทุ่ม,70140,
5798,700805,ราชบุรี,อำเภอปากท่อ,ปากท่อ,70140,
5799,700806,ราชบุรี,อำเภอปากท่อ,ป่าไก่,70140,
5800,700807,ราชบุรี,อำเภอปากท่อ,วัดยางงาม,70140,
5801,700808,ราชบุรี,อำเภอปากท่อ,อ่างหิน,70140,
5802,700809,ราชบุรี,อำเภอปากท่อ,บ่อกระดาน,70140,
5803,700810,ราชบุรี,อำเภอปากท่อ,ยางหัก,70140,
5804,700811,ราชบุรี,อำเภอปากท่อ,วันดาว,70140,
5805,700812,ราชบุรี,อำเภอปากท่อ,ห้วยยางโทน,70140,
5806,700901,ราชบุรี,อำเภอวัดเพลง,เกาะศาลพระ,70170,
5807,700902,ราชบุรี,อำเภอวัดเพลง,จอมประทัด,70170,
5808,700903,ราชบุรี,อำเภอวัดเพลง,วัดเพลง,70170,
5809,701001,ราชบุรี,อำเภอบ้านคา,บ้านคา,70180,
5810,701002,ราชบุรี,อำเภอบ้านคา,บ้านบึง,70180,
5811,701003,ราชบุรี,อำเภอบ้านคา,หนองพันจันทร์,70180,
5812,710101,กาญจนบุรี,อำเภอเมืองกาญจนบุรี,บ้านเหนือ,71000,
5813,710102,กาญจนบุรี,อำเภอเมืองกาญจนบุรี,บ้านใต้,71000,
5814,710103,กาญจนบุรี,อำเภอเมืองกาญจนบุรี,ปากแพรก,71000,
5815,710104,กาญจนบุรี,อำเภอเมืองกาญจนบุรี,ท่ามะขาม,71000,
